User-ID,ISBN,Book-Rating,Location,Age
7346,0141301155,0,"sunnyvale, california, usa",49.0
7346,0141309199,0,"sunnyvale, california, usa",49.0
7346,0142000361,0,"sunnyvale, california, usa",49.0
7346,0142001821,0,"sunnyvale, california, usa",49.0
7346,0142002267,0,"sunnyvale, california, usa",49.0
7346,0151006040,0,"sunnyvale, california, usa",49.0
7346,0192823507,7,"sunnyvale, california, usa",49.0
7346,0195003640,0,"sunnyvale, california, usa",49.0
7346,0307016277,0,"sunnyvale, california, usa",49.0
7346,0307100820,0,"sunnyvale, california, usa",49.0
7346,0307101991,0,"sunnyvale, california, usa",49.0
7346,0307103803,0,"sunnyvale, california, usa",49.0
7346,0307122239,7,"sunnyvale, california, usa",49.0
7346,0307215598,0,"sunnyvale, california, usa",49.0
7346,0307215873,0,"sunnyvale, california, usa",49.0
7346,0307302709,7,"sunnyvale, california, usa",49.0
7346,0310218039,8,"sunnyvale, california, usa",49.0
7346,0312107935,0,"sunnyvale, california, usa",49.0
7346,0312150601,0,"sunnyvale, california, usa",49.0
7346,0312171838,0,"sunnyvale, california, usa",49.0
7346,0312198647,0,"sunnyvale, california, usa",49.0
7346,0312201656,8,"sunnyvale, california, usa",49.0
7346,0312203039,7,"sunnyvale, california, usa",49.0
7346,0312207662,7,"sunnyvale, california, usa",49.0
7346,0312265867,6,"sunnyvale, california, usa",49.0
7346,0312274920,0,"sunnyvale, california, usa",49.0
7346,0312282990,0,"sunnyvale, california, usa",49.0
7346,0312284535,0,"sunnyvale, california, usa",49.0
7346,0312291639,0,"sunnyvale, california, usa",49.0
7346,031231616X,0,"sunnyvale, california, usa",49.0
7346,0312421036,0,"sunnyvale, california, usa",49.0
7346,0312862083,0,"sunnyvale, california, usa",49.0
7346,0312911912,0,"sunnyvale, california, usa",49.0
7346,0312924585,9,"sunnyvale, california, usa",49.0
7346,0312925581,9,"sunnyvale, california, usa",49.0
7346,0312955057,0,"sunnyvale, california, usa",49.0
7346,0312960743,0,"sunnyvale, california, usa",49.0
7346,0312963963,0,"sunnyvale, california, usa",49.0
7346,0312966199,10,"sunnyvale, california, usa",49.0
7346,0312966970,8,"sunnyvale, california, usa",49.0
7346,0312968329,8,"sunnyvale, california, usa",49.0
7346,0312976275,7,"sunnyvale, california, usa",49.0
7346,0312978650,6,"sunnyvale, california, usa",49.0
7346,0312979509,0,"sunnyvale, california, usa",49.0
7346,0312980140,8,"sunnyvale, california, usa",49.0
7346,0312989741,8,"sunnyvale, california, usa",49.0
7346,0316096199,8,"sunnyvale, california, usa",49.0
7346,0316150460,9,"sunnyvale, california, usa",49.0
7346,0316364517,5,"sunnyvale, california, usa",49.0
7346,0316666343,0,"sunnyvale, california, usa",49.0
7346,0316678104,0,"sunnyvale, california, usa",49.0
7346,0316769487,0,"sunnyvale, california, usa",49.0
7346,0316769517,0,"sunnyvale, california, usa",49.0
7346,0316782505,0,"sunnyvale, california, usa",49.0
7346,0316784974,0,"sunnyvale, california, usa",49.0
7346,0316850950,0,"sunnyvale, california, usa",49.0
7346,0330373234,7,"sunnyvale, california, usa",49.0
7346,0345255585,0,"sunnyvale, california, usa",49.0
7346,0345260791,0,"sunnyvale, california, usa",49.0
7346,0345274563,9,"sunnyvale, california, usa",49.0
7346,0345275306,0,"sunnyvale, california, usa",49.0
7346,0345282280,0,"sunnyvale, california, usa",49.0
7346,0345297709,7,"sunnyvale, california, usa",49.0
7346,034529873X,8,"sunnyvale, california, usa",49.0
7346,0345300785,0,"sunnyvale, california, usa",49.0
7346,0345300793,0,"sunnyvale, california, usa",49.0
7346,0345300807,0,"sunnyvale, california, usa",49.0
7346,034530456X,6,"sunnyvale, california, usa",49.0
7346,0345305183,0,"sunnyvale, california, usa",49.0
7346,0345307593,0,"sunnyvale, california, usa",49.0
7346,0345311078,8,"sunnyvale, california, usa",49.0
7346,0345311396,0,"sunnyvale, california, usa",49.0
7346,0345313097,6,"sunnyvale, california, usa",49.0
7346,0345313216,9,"sunnyvale, california, usa",49.0
7346,0345314484,10,"sunnyvale, california, usa",49.0
7346,0345316002,7,"sunnyvale, california, usa",49.0
7346,0345317718,9,"sunnyvale, california, usa",49.0
7346,0345318862,7,"sunnyvale, california, usa",49.0
7346,0345326210,0,"sunnyvale, california, usa",49.0
7346,0345327772,8,"sunnyvale, california, usa",49.0
7346,0345327861,7,"sunnyvale, california, usa",49.0
7346,0345331907,0,"sunnyvale, california, usa",49.0
7346,0345334019,0,"sunnyvale, california, usa",49.0
7346,0345335090,4,"sunnyvale, california, usa",49.0
7346,0345336003,0,"sunnyvale, california, usa",49.0
7346,0345337484,9,"sunnyvale, california, usa",49.0
7346,0345337662,0,"sunnyvale, california, usa",49.0
7346,0345341678,7,"sunnyvale, california, usa",49.0
7346,0345343247,8,"sunnyvale, california, usa",49.0
7346,0345348036,8,"sunnyvale, california, usa",49.0
7346,0345354648,0,"sunnyvale, california, usa",49.0
7346,0345356535,0,"sunnyvale, california, usa",49.0
7346,0345358031,0,"sunnyvale, california, usa",49.0
7346,0345360354,7,"sunnyvale, california, usa",49.0
7346,0345361792,9,"sunnyvale, california, usa",49.0
7346,0345370295,0,"sunnyvale, california, usa",49.0
7346,0345370767,0,"sunnyvale, california, usa",49.0
7346,0345370775,8,"sunnyvale, california, usa",49.0
7346,0345374568,0,"sunnyvale, california, usa",49.0
7346,0345376579,0,"sunnyvale, california, usa",49.0
7346,0345377443,0,"sunnyvale, california, usa",49.0
7346,0345380371,9,"sunnyvale, california, usa",49.0
7346,0345384733,0,"sunnyvale, california, usa",49.0
7346,0345384911,6,"sunnyvale, california, usa",49.0
7346,0345387651,0,"sunnyvale, california, usa",49.0
7346,0345387813,0,"sunnyvale, california, usa",49.0
7346,0345389484,8,"sunnyvale, california, usa",49.0
7346,034539092X,0,"sunnyvale, california, usa",49.0
7346,0345391055,7,"sunnyvale, california, usa",49.0
7346,0345394380,9,"sunnyvale, california, usa",49.0
7346,034540761X,0,"sunnyvale, california, usa",49.0
7346,0345409973,0,"sunnyvale, california, usa",49.0
7346,0345417623,0,"sunnyvale, california, usa",49.0
7346,0345428307,0,"sunnyvale, california, usa",49.0
7346,0345431057,0,"sunnyvale, california, usa",49.0
7346,034543479X,0,"sunnyvale, california, usa",49.0
7346,0345438329,0,"sunnyvale, california, usa",49.0
7346,0345445848,6,"sunnyvale, california, usa",49.0
7346,0345448820,0,"sunnyvale, california, usa",49.0
7346,0345458303,0,"sunnyvale, california, usa",49.0
7346,0373261071,0,"sunnyvale, california, usa",49.0
7346,0373264011,0,"sunnyvale, california, usa",49.0
7346,0373605056,0,"sunnyvale, california, usa",49.0
7346,0373627025,0,"sunnyvale, california, usa",49.0
7346,0373627033,0,"sunnyvale, california, usa",49.0
7346,0373627041,0,"sunnyvale, california, usa",49.0
7346,037362705X,0,"sunnyvale, california, usa",49.0
7346,0373627068,0,"sunnyvale, california, usa",49.0
7346,0373627130,0,"sunnyvale, california, usa",49.0
7346,037362719X,0,"sunnyvale, california, usa",49.0
7346,0373627203,0,"sunnyvale, california, usa",49.0
7346,0373833865,0,"sunnyvale, california, usa",49.0
7346,0374172897,0,"sunnyvale, california, usa",49.0
7346,0374253536,0,"sunnyvale, california, usa",49.0
7346,0374529035,0,"sunnyvale, california, usa",49.0
7346,037542217X,0,"sunnyvale, california, usa",49.0
7346,0375501851,0,"sunnyvale, california, usa",49.0
7346,0375504613,0,"sunnyvale, california, usa",49.0
7346,0375504907,0,"sunnyvale, california, usa",49.0
7346,0375700757,0,"sunnyvale, california, usa",49.0
7346,0375701044,0,"sunnyvale, california, usa",49.0
7346,0375701214,0,"sunnyvale, california, usa",49.0
7346,0375705856,0,"sunnyvale, california, usa",49.0
7346,0375706771,0,"sunnyvale, california, usa",49.0
7346,0375712992,0,"sunnyvale, california, usa",49.0
7346,0375726403,8,"sunnyvale, california, usa",49.0
7346,0375727132,0,"sunnyvale, california, usa",49.0
7346,0375727345,0,"sunnyvale, california, usa",49.0
7346,0380001411,8,"sunnyvale, california, usa",49.0
7346,0380006286,10,"sunnyvale, california, usa",49.0
7346,0380006456,0,"sunnyvale, california, usa",49.0
7346,0380008971,8,"sunnyvale, california, usa",49.0
7346,0380423901,9,"sunnyvale, california, usa",49.0
7346,0380564998,0,"sunnyvale, california, usa",49.0
7346,0380603926,8,"sunnyvale, california, usa",49.0
7346,0380701340,0,"sunnyvale, california, usa",49.0
7346,0380704587,8,"sunnyvale, california, usa",49.0
7346,0380705672,0,"sunnyvale, california, usa",49.0
7346,0380706490,0,"sunnyvale, california, usa",49.0
7346,0380709244,0,"sunnyvale, california, usa",49.0
7346,0380709473,6,"sunnyvale, california, usa",49.0
7346,0380709546,0,"sunnyvale, california, usa",49.0
7346,0380710722,8,"sunnyvale, california, usa",49.0
7346,0380714752,0,"sunnyvale, california, usa",49.0
7346,0380715732,7,"sunnyvale, california, usa",49.0
7346,0380717832,0,"sunnyvale, california, usa",49.0
7346,0380718839,0,"sunnyvale, california, usa",49.0
7346,038072152X,6,"sunnyvale, california, usa",49.0
7346,0380722658,0,"sunnyvale, california, usa",49.0
7346,0380725584,9,"sunnyvale, california, usa",49.0
7346,0380725827,8,"sunnyvale, california, usa",49.0
7346,0380728273,8,"sunnyvale, california, usa",49.0
7346,0380731207,7,"sunnyvale, california, usa",49.0
7346,0380731630,8,"sunnyvale, california, usa",49.0
7346,0380752891,6,"sunnyvale, california, usa",49.0
7346,0380759470,6,"sunnyvale, california, usa",49.0
7346,0380759489,6,"sunnyvale, california, usa",49.0
7346,0380759497,6,"sunnyvale, california, usa",49.0
7346,0380778556,9,"sunnyvale, california, usa",49.0
7346,0380778785,6,"sunnyvale, california, usa",49.0
7346,0380780879,8,"sunnyvale, california, usa",49.0
7346,0380789035,0,"sunnyvale, california, usa",49.0
7346,0380792036,0,"sunnyvale, california, usa",49.0
7346,0380793253,7,"sunnyvale, california, usa",49.0
7346,0380793474,0,"sunnyvale, california, usa",49.0
7346,0380793660,0,"sunnyvale, california, usa",49.0
7346,0380794063,0,"sunnyvale, california, usa",49.0
7346,0380798565,9,"sunnyvale, california, usa",49.0
7346,0380801493,8,"sunnyvale, california, usa",49.0
7346,038080722X,0,"sunnyvale, california, usa",49.0
7346,0380809389,7,"sunnyvale, california, usa",49.0
7346,0380815605,0,"sunnyvale, california, usa",49.0
7346,038081563X,7,"sunnyvale, california, usa",49.0
7346,0380820447,7,"sunnyvale, california, usa",49.0
7346,0380977788,9,"sunnyvale, california, usa",49.0
7346,0380978954,8,"sunnyvale, california, usa",49.0
7346,0385315546,8,"sunnyvale, california, usa",49.0
7346,0385319800,0,"sunnyvale, california, usa",49.0
7346,0385335482,0,"sunnyvale, california, usa",49.0
7346,0385335881,8,"sunnyvale, california, usa",49.0
7346,0385336179,0,"sunnyvale, california, usa",49.0
7346,0385418957,0,"sunnyvale, california, usa",49.0
7346,038542017X,0,"sunnyvale, california, usa",49.0
7346,038542406X,0,"sunnyvale, california, usa",49.0
7346,0385474016,0,"sunnyvale, california, usa",49.0
7346,0385474903,0,"sunnyvale, california, usa",49.0
7346,0385479565,8,"sunnyvale, california, usa",49.0
7346,0385492081,0,"sunnyvale, california, usa",49.0
7346,0385505833,0,"sunnyvale, california, usa",49.0
7346,0385506686,0,"sunnyvale, california, usa",49.0
7346,0385508042,0,"sunnyvale, california, usa",49.0
7346,0385730586,7,"sunnyvale, california, usa",49.0
7346,0393001660,7,"sunnyvale, california, usa",49.0
7346,0393025616,0,"sunnyvale, california, usa",49.0
7346,0393048136,0,"sunnyvale, california, usa",49.0
7346,0393308804,0,"sunnyvale, california, usa",49.0
7346,039331393X,0,"sunnyvale, california, usa",49.0
7346,0393951693,0,"sunnyvale, california, usa",49.0
7346,0394416457,0,"sunnyvale, california, usa",49.0
7346,0394562720,0,"sunnyvale, california, usa",49.0
7346,039458872X,0,"sunnyvale, california, usa",49.0
7346,039470648X,0,"sunnyvale, california, usa",49.0
7346,0394717740,0,"sunnyvale, california, usa",49.0
7346,0394724550,9,"sunnyvale, california, usa",49.0
7346,0394725808,0,"sunnyvale, california, usa",49.0
7346,0394820371,0,"sunnyvale, california, usa",49.0
7346,0394846664,0,"sunnyvale, california, usa",49.0
7346,0395346355,0,"sunnyvale, california, usa",49.0
7346,0395743427,0,"sunnyvale, california, usa",49.0
7346,0396036619,0,"sunnyvale, california, usa",49.0
7346,0399136134,0,"sunnyvale, california, usa",49.0
7346,0399139141,0,"sunnyvale, california, usa",49.0
7346,0399139745,0,"sunnyvale, california, usa",49.0
7346,0399143939,0,"sunnyvale, california, usa",49.0
7346,0399145087,7,"sunnyvale, california, usa",49.0
7346,0399147195,8,"sunnyvale, california, usa",49.0
7346,0413537900,7,"sunnyvale, california, usa",49.0
7346,0413588106,7,"sunnyvale, california, usa",49.0
7346,0425101088,5,"sunnyvale, california, usa",49.0
7346,0425104060,0,"sunnyvale, california, usa",49.0
7346,0425108937,0,"sunnyvale, california, usa",49.0
7346,0425114511,0,"sunnyvale, california, usa",49.0
7346,0425118703,0,"sunnyvale, california, usa",49.0
7346,0425119653,0,"sunnyvale, california, usa",49.0
7346,0425122123,0,"sunnyvale, california, usa",49.0
7346,0425128482,7,"sunnyvale, california, usa",49.0
7346,042513265X,0,"sunnyvale, california, usa",49.0
7346,0425140032,0,"sunnyvale, california, usa",49.0
7346,0425140989,0,"sunnyvale, california, usa",49.0
7346,0425145638,0,"sunnyvale, california, usa",49.0
7346,0425146413,0,"sunnyvale, california, usa",49.0
7346,0425147622,8,"sunnyvale, california, usa",49.0
7346,0425147762,0,"sunnyvale, california, usa",49.0
7346,0425148297,0,"sunnyvale, california, usa",49.0
7346,0425152898,0,"sunnyvale, california, usa",49.0
7346,042515405X,0,"sunnyvale, california, usa",49.0
7346,0425154092,8,"sunnyvale, california, usa",49.0
7346,0425165698,0,"sunnyvale, california, usa",49.0
7346,0425167801,0,"sunnyvale, california, usa",49.0
7346,042516988X,8,"sunnyvale, california, usa",49.0
7346,0425171396,0,"sunnyvale, california, usa",49.0
7346,0425171493,0,"sunnyvale, california, usa",49.0
7346,0425175405,0,"sunnyvale, california, usa",49.0
7346,0425177009,0,"sunnyvale, california, usa",49.0
7346,0425177173,8,"sunnyvale, california, usa",49.0
7346,0425179184,0,"sunnyvale, california, usa",49.0
7346,0425180042,0,"sunnyvale, california, usa",49.0
7346,042518045X,0,"sunnyvale, california, usa",49.0
7346,0425181464,0,"sunnyvale, california, usa",49.0
7346,042518272X,0,"sunnyvale, california, usa",49.0
7346,0425182878,0,"sunnyvale, california, usa",49.0
7346,042518403X,6,"sunnyvale, california, usa",49.0
7346,0425184226,0,"sunnyvale, california, usa",49.0
7346,0425185249,0,"sunnyvale, california, usa",49.0
7346,0425187144,8,"sunnyvale, california, usa",49.0
7346,0425188787,0,"sunnyvale, california, usa",49.0
7346,042518885X,0,"sunnyvale, california, usa",49.0
7346,0425191583,0,"sunnyvale, california, usa",49.0
7346,0439060435,0,"sunnyvale, california, usa",49.0
7346,0439136369,0,"sunnyvale, california, usa",49.0
7346,043919105X,0,"sunnyvale, california, usa",49.0
7346,043929116X,0,"sunnyvale, california, usa",49.0
7346,043936213X,9,"sunnyvale, california, usa",49.0
7346,0440154138,7,"sunnyvale, california, usa",49.0
7346,0440159415,0,"sunnyvale, california, usa",49.0
7346,0440201322,0,"sunnyvale, california, usa",49.0
7346,0440202043,0,"sunnyvale, california, usa",49.0
7346,0440204739,0,"sunnyvale, california, usa",49.0
7346,0440214041,0,"sunnyvale, california, usa",49.0
7346,0440214602,0,"sunnyvale, california, usa",49.0
7346,0440218535,0,"sunnyvale, california, usa",49.0
7346,0440219078,0,"sunnyvale, california, usa",49.0
7346,044022103X,0,"sunnyvale, california, usa",49.0
7346,0440221471,9,"sunnyvale, california, usa",49.0
7346,044022165X,0,"sunnyvale, california, usa",49.0
7346,0440222656,0,"sunnyvale, california, usa",49.0
7346,0440224594,0,"sunnyvale, california, usa",49.0
7346,0440224705,7,"sunnyvale, california, usa",49.0
7346,0440224713,0,"sunnyvale, california, usa",49.0
7346,0440225701,10,"sunnyvale, california, usa",49.0
7346,0440234743,9,"sunnyvale, california, usa",49.0
7346,0440235596,0,"sunnyvale, california, usa",49.0
7346,0440236061,0,"sunnyvale, california, usa",49.0
7346,0440236673,8,"sunnyvale, california, usa",49.0
7346,0440236703,0,"sunnyvale, california, usa",49.0
7346,0440237041,7,"sunnyvale, california, usa",49.0
7346,0440241073,8,"sunnyvale, california, usa",49.0
7346,0440241162,0,"sunnyvale, california, usa",49.0
7346,0440383145,0,"sunnyvale, california, usa",49.0
7346,044040407X,8,"sunnyvale, california, usa",49.0
7346,0440405157,0,"sunnyvale, california, usa",49.0
7346,044040665X,0,"sunnyvale, california, usa",49.0
7346,0440418321,0,"sunnyvale, california, usa",49.0
7346,0440420326,0,"sunnyvale, california, usa",49.0
7346,0440422256,0,"sunnyvale, california, usa",49.0
7346,044042299X,0,"sunnyvale, california, usa",49.0
7346,0440430909,8,"sunnyvale, california, usa",49.0
7346,0440432952,8,"sunnyvale, california, usa",49.0
7346,0440432960,0,"sunnyvale, california, usa",49.0
7346,0440441099,0,"sunnyvale, california, usa",49.0
7346,0440442079,0,"sunnyvale, california, usa",49.0
7346,0440447682,0,"sunnyvale, california, usa",49.0
7346,0440454115,0,"sunnyvale, california, usa",49.0
7346,0440459516,0,"sunnyvale, california, usa",49.0
7346,0440464854,8,"sunnyvale, california, usa",49.0
7346,0440472415,0,"sunnyvale, california, usa",49.0
7346,0440473519,0,"sunnyvale, california, usa",49.0
7346,0440475333,0,"sunnyvale, california, usa",49.0
7346,044048474X,7,"sunnyvale, california, usa",49.0
7346,0440486599,0,"sunnyvale, california, usa",49.0
7346,0440487617,0,"sunnyvale, california, usa",49.0
7346,0440495555,9,"sunnyvale, california, usa",49.0
7346,0440495717,0,"sunnyvale, california, usa",49.0
7346,0440760755,0,"sunnyvale, california, usa",49.0
7346,0440772109,7,"sunnyvale, california, usa",49.0
7346,0440840953,7,"sunnyvale, california, usa",49.0
7346,044084214X,9,"sunnyvale, california, usa",49.0
7346,0440940001,9,"sunnyvale, california, usa",49.0
7346,0440952522,7,"sunnyvale, california, usa",49.0
7346,044096895X,8,"sunnyvale, california, usa",49.0
7346,0440986311,0,"sunnyvale, california, usa",49.0
7346,0440998050,0,"sunnyvale, california, usa",49.0
7346,0441002692,7,"sunnyvale, california, usa",49.0
7346,0441006361,0,"sunnyvale, california, usa",49.0
7346,0441779131,0,"sunnyvale, california, usa",49.0
7346,0441873308,8,"sunnyvale, california, usa",49.0
7346,0441873375,10,"sunnyvale, california, usa",49.0
7346,0445003030,8,"sunnyvale, california, usa",49.0
7346,0445085452,0,"sunnyvale, california, usa",49.0
7346,0445402296,7,"sunnyvale, california, usa",49.0
7346,0445406518,9,"sunnyvale, california, usa",49.0
7346,0445407549,0,"sunnyvale, california, usa",49.0
7346,0445408502,0,"sunnyvale, california, usa",49.0
7346,0445408510,0,"sunnyvale, california, usa",49.0
7346,0446310786,0,"sunnyvale, california, usa",49.0
7346,0446314889,0,"sunnyvale, california, usa",49.0
7346,0446326488,0,"sunnyvale, california, usa",49.0
7346,0446352470,0,"sunnyvale, california, usa",49.0
7346,0446353205,7,"sunnyvale, california, usa",49.0
7346,0446359866,7,"sunnyvale, california, usa",49.0
7346,0446360082,0,"sunnyvale, california, usa",49.0
7346,0446361046,0,"sunnyvale, california, usa",49.0
7346,0446363278,0,"sunnyvale, california, usa",49.0
7346,0446364193,0,"sunnyvale, california, usa",49.0
7346,0446365386,8,"sunnyvale, california, usa",49.0
7346,0446370126,0,"sunnyvale, california, usa",49.0
7346,0446400408,0,"sunnyvale, california, usa",49.0
7346,0446404039,8,"sunnyvale, california, usa",49.0
7346,0446519960,0,"sunnyvale, california, usa",49.0
7346,0446522899,0,"sunnyvale, california, usa",49.0
7346,0446601241,0,"sunnyvale, california, usa",49.0
7346,0446602744,0,"sunnyvale, california, usa",49.0
7346,0446602809,0,"sunnyvale, california, usa",49.0
7346,0446604275,0,"sunnyvale, california, usa",49.0
7346,0446605239,0,"sunnyvale, california, usa",49.0
7346,0446605484,0,"sunnyvale, california, usa",49.0
7346,0446608270,0,"sunnyvale, california, usa",49.0
7346,0446608815,0,"sunnyvale, california, usa",49.0
7346,0446611212,0,"sunnyvale, california, usa",49.0
7346,0446672211,0,"sunnyvale, california, usa",49.0
7346,0446677450,0,"sunnyvale, california, usa",49.0
7346,0448060191,0,"sunnyvale, california, usa",49.0
7346,0448095017,0,"sunnyvale, california, usa",49.0
7346,0448095025,0,"sunnyvale, california, usa",49.0
7346,0448095033,7,"sunnyvale, california, usa",49.0
7346,0448095041,0,"sunnyvale, california, usa",49.0
7346,044809505X,0,"sunnyvale, california, usa",49.0
7346,0448095068,0,"sunnyvale, california, usa",49.0
7346,044809519X,7,"sunnyvale, california, usa",49.0
7346,0448095203,0,"sunnyvale, california, usa",49.0
7346,0448095211,0,"sunnyvale, california, usa",49.0
7346,044809522X,7,"sunnyvale, california, usa",49.0
7346,0448095238,7,"sunnyvale, california, usa",49.0
7346,0448095246,7,"sunnyvale, california, usa",49.0
7346,044900161X,0,"sunnyvale, california, usa",49.0
7346,0449001725,0,"sunnyvale, california, usa",49.0
7346,0449003787,8,"sunnyvale, california, usa",49.0
7346,0449006700,8,"sunnyvale, california, usa",49.0
7346,0449007138,0,"sunnyvale, california, usa",49.0
7346,0449146863,7,"sunnyvale, california, usa",49.0
7346,0449149560,0,"sunnyvale, california, usa",49.0
7346,0449149587,0,"sunnyvale, california, usa",49.0
7346,0449149986,0,"sunnyvale, california, usa",49.0
7346,0449200817,0,"sunnyvale, california, usa",49.0
7346,0449203794,0,"sunnyvale, california, usa",49.0
7346,0449204294,8,"sunnyvale, california, usa",49.0
7346,0449204553,0,"sunnyvale, california, usa",49.0
7346,0449205320,7,"sunnyvale, california, usa",49.0
7346,0449205452,8,"sunnyvale, california, usa",49.0
7346,0449205878,0,"sunnyvale, california, usa",49.0
7346,0449209377,0,"sunnyvale, california, usa",49.0
7346,0449211827,0,"sunnyvale, california, usa",49.0
7346,0449212084,0,"sunnyvale, california, usa",49.0
7346,0449212238,0,"sunnyvale, california, usa",49.0
7346,0449212599,10,"sunnyvale, california, usa",49.0
7346,0449212645,0,"sunnyvale, california, usa",49.0
7346,0449212750,7,"sunnyvale, california, usa",49.0
7346,0449213323,0,"sunnyvale, california, usa",49.0
7346,0449213358,0,"sunnyvale, california, usa",49.0
7346,0449213439,0,"sunnyvale, california, usa",49.0
7346,0449214567,0,"sunnyvale, california, usa",49.0
7346,0449214990,8,"sunnyvale, california, usa",49.0
7346,0449217949,7,"sunnyvale, california, usa",49.0
7346,0449219364,8,"sunnyvale, california, usa",49.0
7346,0449219399,0,"sunnyvale, california, usa",49.0
7346,0449219461,7,"sunnyvale, california, usa",49.0
7346,0449221059,8,"sunnyvale, california, usa",49.0
7346,0449221393,0,"sunnyvale, california, usa",49.0
7346,0449221431,0,"sunnyvale, california, usa",49.0
7346,0449221776,0,"sunnyvale, california, usa",49.0
7346,0449223345,0,"sunnyvale, california, usa",49.0
7346,0449223450,0,"sunnyvale, california, usa",49.0
7346,0449223558,0,"sunnyvale, california, usa",49.0
7346,0449223612,0,"sunnyvale, california, usa",49.0
7346,0449235637,8,"sunnyvale, california, usa",49.0
7346,0449235998,7,"sunnyvale, california, usa",49.0
7346,0449237850,0,"sunnyvale, california, usa",49.0
7346,0449238040,0,"sunnyvale, california, usa",49.0
7346,0449238520,0,"sunnyvale, california, usa",49.0
7346,0449238601,0,"sunnyvale, california, usa",49.0
7346,0449239047,0,"sunnyvale, california, usa",49.0
7346,0449239799,0,"sunnyvale, california, usa",49.0
7346,0449242625,8,"sunnyvale, california, usa",49.0
7346,0449244288,10,"sunnyvale, california, usa",49.0
7346,0449702472,0,"sunnyvale, california, usa",49.0
7346,0449902927,0,"sunnyvale, california, usa",49.0
7346,0449907155,0,"sunnyvale, california, usa",49.0
7346,0451110641,0,"sunnyvale, california, usa",49.0
7346,0451141083,7,"sunnyvale, california, usa",49.0
7346,0451143426,0,"sunnyvale, california, usa",49.0
7346,0451149939,7,"sunnyvale, california, usa",49.0
7346,0451153553,0,"sunnyvale, california, usa",49.0
7346,0451171012,0,"sunnyvale, california, usa",49.0
7346,0451184726,8,"sunnyvale, california, usa",49.0
7346,0451186796,7,"sunnyvale, california, usa",49.0
7346,0451188454,8,"sunnyvale, california, usa",49.0
7346,0451198476,0,"sunnyvale, california, usa",49.0
7346,0451202503,8,"sunnyvale, california, usa",49.0
7346,0451205685,0,"sunnyvale, california, usa",49.0
7346,0451403703,0,"sunnyvale, california, usa",49.0
7346,0451410106,7,"sunnyvale, california, usa",49.0
7346,0451457811,9,"sunnyvale, california, usa",49.0
7346,0451458125,9,"sunnyvale, california, usa",49.0
7346,0451518519,0,"sunnyvale, california, usa",49.0
7346,0451519167,10,"sunnyvale, california, usa",49.0
7346,0451519841,8,"sunnyvale, california, usa",49.0
7346,0451521269,0,"sunnyvale, california, usa",49.0
7346,0451521285,8,"sunnyvale, california, usa",49.0
7346,0451521692,0,"sunnyvale, california, usa",49.0
7346,0451523555,7,"sunnyvale, california, usa",49.0
7346,0451525302,0,"sunnyvale, california, usa",49.0
7346,0451526341,8,"sunnyvale, california, usa",49.0
7346,0451526783,9,"sunnyvale, california, usa",49.0
7346,0451821971,0,"sunnyvale, california, usa",49.0
7346,0452263301,0,"sunnyvale, california, usa",49.0
7346,0452283736,6,"sunnyvale, california, usa",49.0
7346,0486247791,0,"sunnyvale, california, usa",49.0
7346,0515060712,9,"sunnyvale, california, usa",49.0
7346,0515087122,8,"sunnyvale, california, usa",49.0
7346,0515090174,8,"sunnyvale, california, usa",49.0
7346,051509465X,0,"sunnyvale, california, usa",49.0
7346,0515119520,0,"sunnyvale, california, usa",49.0
7346,0515121746,0,"sunnyvale, california, usa",49.0
7346,0515131229,0,"sunnyvale, california, usa",49.0
7346,051513287X,0,"sunnyvale, california, usa",49.0
7346,0517093588,0,"sunnyvale, california, usa",49.0
7346,0517588455,9,"sunnyvale, california, usa",49.0
7346,0517597985,0,"sunnyvale, california, usa",49.0
7346,0517605171,0,"sunnyvale, california, usa",49.0
7346,0523413920,0,"sunnyvale, california, usa",49.0
7346,052594527X,0,"sunnyvale, california, usa",49.0
7346,0552146730,0,"sunnyvale, california, usa",49.0
7346,0553074938,7,"sunnyvale, california, usa",49.0
7346,0553094653,6,"sunnyvale, california, usa",49.0
7346,0553096036,0,"sunnyvale, california, usa",49.0
7346,0553104918,0,"sunnyvale, california, usa",49.0
7346,0553111507,7,"sunnyvale, california, usa",49.0
7346,0553122509,9,"sunnyvale, california, usa",49.0
7346,0553126121,0,"sunnyvale, california, usa",49.0
7346,0553135457,0,"sunnyvale, california, usa",49.0
7346,0553144340,7,"sunnyvale, california, usa",49.0
7346,055314796X,0,"sunnyvale, california, usa",49.0
7346,0553152017,0,"sunnyvale, california, usa",49.0
7346,0553153277,0,"sunnyvale, california, usa",49.0
7346,0553154400,0,"sunnyvale, california, usa",49.0
7346,0553156756,0,"sunnyvale, california, usa",49.0
7346,055315723X,0,"sunnyvale, california, usa",49.0
7346,0553157248,0,"sunnyvale, california, usa",49.0
7346,0553157256,8,"sunnyvale, california, usa",49.0
7346,0553157345,0,"sunnyvale, california, usa",49.0
7346,0553157353,0,"sunnyvale, california, usa",49.0
7346,0553173308,0,"sunnyvale, california, usa",49.0
7346,0553204564,10,"sunnyvale, california, usa",49.0
7346,0553205587,10,"sunnyvale, california, usa",49.0
7346,0553209833,0,"sunnyvale, california, usa",49.0
7346,0553210114,0,"sunnyvale, california, usa",49.0
7346,0553210246,0,"sunnyvale, california, usa",49.0
